period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city_x,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated,zipcode,city_y,county
2/1/2021,4/30/2021,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,Townhouse,13,288450.0,-0.132481203,-0.06316986,259450.0,-0.107806052,0.0378,179.4918725,0.047273869,0.098915624,177.3637581,-0.043443332,0.046969658,40,-0.047619048,0.052631579,40.0,-0.047619048,0.052631579,56.0,0.4,0.244444444,41.0,0.28125,-0.226415094,,,,63.0,-24.5,-29.0,1.004608979,0.006589806,0.018696829,0.35,0.088095238,0.165789474,,,,0.0,0.0,-0.052631579,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
10/1/2013,12/31/2013,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,All Residential,-1,324365.0,0.018478397,0.046696612,314500.0,0.048333333,0.050083472,140.3808594,-0.014827183,0.052251829,143.8111218,-0.0317727,0.05426626,109,-0.068376068,0.12371134,105.0,-0.07079646,0.117021277,131.0,-0.04379562,0.505747126,275.0,-0.041811847,0.206140351,,,,138.5,-1.0,-31.5,0.961821377,-0.006322691,0.014769287,0.19266055,-0.021014663,0.079258489,,,,0.00952381,0.000674252,0.00952381,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
6/1/2015,8/31/2015,90,zip code,2,9064,f,Zip Code: 22946,,Virginia,VA,All Residential,-1,117000.0,-0.703797468,,127400.0,0.062552127,,121.875,-0.087325949,,132.7083333,0.314897707,,1,0.0,,1.0,0.0,,2.0,0.0,,3.0,0.0,,,,,67.0,8.0,,0.975813178,-0.011933759,,0.0,0.0,,,,,0.0,0.0,,"Charlottesville, VA",16820,2/10/2025 14:21,22946,Keene,Albemarle
7/1/2018,9/30/2018,90,zip code,2,9048,f,Zip Code: 22911,,Virginia,VA,Single Family Residential,6,446003.5,0.006764001,0.078605804,424484.0,-0.007043357,-0.040692445,155.6124168,-0.010892977,-0.020856884,162.0178632,0.015004021,0.018348349,54,-0.316455696,-0.114754098,54.0,-0.316455696,-0.1,58.0,-0.033333333,-0.216216216,139.0,0.061068702,-0.248648649,,,,123.0,8.0,-9.0,0.992976352,-0.002448936,-0.003825641,0.259259259,-0.044538209,-0.117789921,,,,0.0,-0.012658228,-0.033333333,"Charlottesville, VA",16820,2/10/2025 14:21,22911,Zcta 22911,Albemarle
3/1/2012,5/31/2012,90,zip code,2,9060,f,Zip Code: 22940,,Virginia,VA,All Residential,-1,527500.0,-0.262237762,,760000.0,-0.653758542,,112.0881378,-0.063005875,,274.5683585,-0.484762155,,2,1.0,,2.0,1.0,,6.0,-0.142857143,,10.0,0.0,,,,,219.5,35.5,,0.950840675,-0.003765466,,0.0,0.0,,,,,0.0,0.0,,"Charlottesville, VA",16820,2/10/2025 14:21,22940,Mission home,Albemarle
9/1/2020,11/30/2020,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,Condo/Co-op,3,145000.0,-0.026845638,-0.062702004,139000.0,-0.04137931,-0.130706692,174.7759283,0.011111111,0.091620833,168.75,-0.02375,0.032954545,20,-0.047619048,0.666666667,20.0,-0.047619048,0.666666667,19.0,-0.24,0.727272727,25.0,-0.074074074,0.470588235,,,,72.0,8.0,17.5,0.9815003,0.002427465,0.010879114,0.15,0.007142857,0.066666667,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
6/1/2022,8/31/2022,90,zip code,2,9060,f,Zip Code: 22940,,Virginia,VA,All Residential,-1,1260000.0,0.816216216,0.028571429,674000.0,-0.57875,-0.251027892,295.5885003,0.461899768,-0.032619454,343.1598267,-0.125656445,0.677856692,4,0.0,0.333333333,7.0,0.75,1.333333333,6.0,1.0,-0.142857143,3.0,0.0,-0.625,,,,72.0,62.5,-17.0,1.100401447,-0.017088863,0.167258141,0.25,-0.25,0.25,,,,0.428571429,-0.071428571,0.428571429,"Charlottesville, VA",16820,2/10/2025 14:21,22940,Mission home,Albemarle
2/1/2015,4/30/2015,90,zip code,2,9055,f,Zip Code: 22935,,Virginia,VA,All Residential,-1,195000.0,0.0,,499450.0,-0.666922307,,75.81648523,0.0,,275.7731729,-0.216155175,,1,0.0,,,,,4.0,1.0,,5.0,0.666666667,,,,,1441.0,0.0,,0.541817171,0.0,,0.0,0.0,,,,,,,,"Charlottesville, VA",16820,2/10/2025 14:21,22935,Boonesville,Albemarle
2/1/2013,4/30/2013,90,zip code,2,9065,f,Zip Code: 22947,,Virginia,VA,Single Family Residential,6,557000.0,0.229241379,0.003603604,645000.0,-0.057506703,0.040490402,143.6585366,0.124973567,0.002729809,162.3825368,0.03095034,-0.017619651,25,0.25,0.086956522,23.0,0.277777778,0.045454545,43.0,0.264705882,-0.022727273,74.0,0.174603175,-0.097560976,,,,257.0,65.5,50.5,0.91829789,0.00194432,-0.022861141,0.0,0.0,-0.086956522,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22947,Boyd tavern,Albemarle
10/1/2013,12/31/2013,90,zip code,2,9056,f,Zip Code: 22936,,Virginia,VA,All Residential,-1,378500.0,-0.140261215,0.081428571,296500.0,-0.114925373,-0.234344739,141.1316671,-0.065681006,0.074738467,134.3288708,0.072249442,-0.099608859,16,0.142857143,0.066666667,16.0,0.142857143,0.066666667,12.0,-0.294117647,-0.142857143,33.0,-0.175,-0.25,,,,159.5,61.5,-193.5,0.970659486,-0.005676005,0.03969007,0.0625,-0.080357143,-0.1375,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22936,Earlysville,Albemarle
5/1/2013,7/31/2013,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,Townhouse,13,182500.0,-0.013513514,-0.044502618,225000.0,0.02319236,0.07398568,127.4502841,0.014646133,0.012094201,128.8165939,-0.028755221,-0.00821464,50,0.25,0.388888889,50.0,0.25,0.388888889,45.0,-0.210526316,0.046511628,104.0,-0.00952381,0.316455696,,,,103.0,0.0,-20.5,0.981586671,-0.001657376,0.013444588,0.24,-0.035,0.128888889,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
12/1/2016,2/28/2017,90,zip code,2,9056,f,Zip Code: 22936,,Virginia,VA,Single Family Residential,6,370000.0,-0.075,0.250211184,471000.0,0.311977716,0.082758621,143.6584249,0.063559322,-0.110690434,174.7679479,0.164115769,0.165249255,10,-0.230769231,-0.285714286,10.0,-0.230769231,-0.230769231,18.0,0.8,0.384615385,44.0,0.222222222,0.128205128,,,,100.0,-82.0,-90.5,0.965037652,0.007317516,0.022964213,0.0,0.0,-0.071428571,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22936,Earlysville,Albemarle
7/1/2023,9/30/2023,90,zip code,2,9057,f,Zip Code: 22937,,Virginia,VA,All Residential,-1,255000.0,-0.586709887,0.215153681,239000.0,0.0,0.707148954,223.2142857,0.052074838,0.719334934,223.7603306,0.0,1.729167007,3,-0.25,-0.25,1.0,-0.666666667,-0.666666667,5.0,0.0,-0.285714286,6.0,0.0,0.2,,,,32.0,-50.0,24.5,0.999570415,0.008009487,0.047851955,0.333333333,0.083333333,0.333333333,,,,0.0,0.0,-0.666666667,"Charlottesville, VA",16820,2/10/2025 14:21,22937,Esmont,Albemarle
8/1/2024,10/31/2024,90,zip code,2,9060,f,Zip Code: 22940,,Virginia,VA,All Residential,-1,409950.0,0.0,-0.113621622,399900.0,-0.135257866,-0.515213965,183.4789704,-0.146486977,-0.411254547,151.0196375,-0.298031944,-0.56043344,4,0.0,1.0,3.0,-0.25,0.0,3.0,-0.25,-0.5,,,,,,,15.5,-14.5,-4.0,0.983652754,-0.022792965,0.045056263,0.25,0.0,0.25,,,,0.666666667,0.166666667,0.333333333,"Charlottesville, VA",16820,2/10/2025 14:21,22940,Mission home,Albemarle
3/1/2018,5/31/2018,90,zip code,2,9055,f,Zip Code: 22935,,Virginia,VA,All Residential,-1,277500.0,-0.495454545,0.712962963,424000.0,0.702811245,,177.3049645,0.0,0.050696086,228.7702922,1.555219752,,3,2.0,2.0,3.0,2.0,2.0,2.0,-0.333333333,,2.0,-0.333333333,1.0,,,,72.0,-642.0,-38.0,0.9719188,0.015397061,-0.041214408,0.333333333,0.333333333,-0.666666667,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22935,Boonesville,Albemarle
8/1/2017,10/31/2017,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,Townhouse,13,215000.0,-0.035874439,0.053921569,245999.5,0.025425177,0.120726651,145.8752609,0.041402619,0.036732087,146.1492594,0.001914802,-0.055905345,48,0.170731707,0.170731707,47.0,0.146341463,0.146341463,44.0,-0.169811321,0.294117647,66.0,-0.108108108,0.157894737,,,,71.5,3.5,-21.5,0.991832203,0.00086396,0.013145641,0.270833333,-0.070630081,0.100101626,,,,0.063829787,0.039439543,0.063829787,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
11/1/2024,1/31/2025,90,zip code,2,9054,f,Zip Code: 22932,,Virginia,VA,Single Family Residential,6,650000.0,-0.084507042,0.004597968,449750.0,-0.333209785,-0.392013648,260.7797573,0.037158349,0.1104605,292.3501894,0.086362838,0.039127462,23,-0.303030303,-0.394736842,18.0,-0.052631579,-0.217391304,14.0,-0.416666667,-0.333333333,5.0,-0.545454545,-0.761904762,,,,13.0,0.5,-7.0,1.00064263,0.003562728,0.010830465,0.304347826,0.031620553,0.041189931,,,,0.611111111,-0.073099415,0.263285024,"Charlottesville, VA",16820,2/10/2025 14:21,22932,Yancey mills,Albemarle
2/1/2014,4/30/2014,90,zip code,2,9065,f,Zip Code: 22947,,Virginia,VA,Single Family Residential,6,521250.0,-0.276041667,-0.064183124,629900.0,0.018102473,-0.023410853,165.8532116,0.00806391,0.15449604,176.266137,0.013039497,0.085499343,14,-0.176470588,-0.44,14.0,-0.176470588,-0.391304348,40.0,0.052631579,-0.069767442,81.0,-0.035714286,0.094594595,,,,147.5,-24.5,-109.5,0.935123963,-0.002092936,0.016826074,0.071428571,0.012605042,0.071428571,,,,0.0,-0.058823529,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22947,Boyd tavern,Albemarle
11/1/2023,1/31/2024,90,zip code,2,9065,f,Zip Code: 22947,,Virginia,VA,All Residential,-1,699000.0,-0.004273504,-0.193771626,710000.0,0.092307692,-0.06824147,215.3419593,0.027014841,-0.227242264,267.7333333,0.084178092,-0.030955992,17,0.0625,-0.15,19.0,-0.095238095,0.0,17.0,-0.19047619,-0.15,21.0,0.0,-0.322580645,,,,34.0,13.0,20.5,0.986314808,-0.001780087,0.010501441,0.117647059,-0.069852941,-0.082352941,,,,0.368421053,0.082706767,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22947,Boyd tavern,Albemarle
7/1/2012,9/30/2012,90,zip code,2,9054,f,Zip Code: 22932,,Virginia,VA,Townhouse,13,214000.0,-0.086446105,-0.309677419,365737.5,0.701104651,0.190429692,128.6764706,-0.062540772,-0.16816888,160.7611682,0.264552268,0.079575939,5,-0.166666667,-0.285714286,5.0,-0.166666667,-0.285714286,6.0,0.5,-0.571428571,23.0,0.15,-0.233333333,,,,112.0,-106.5,-51.0,0.955189668,-0.047581648,-0.060475709,0.0,-0.166666667,-0.571428571,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22932,Yancey mills,Albemarle
6/1/2023,8/31/2023,90,zip code,2,9056,f,Zip Code: 22936,,Virginia,VA,Single Family Residential,6,755750.0,0.305267703,0.355605381,534000.0,-0.071304348,-0.1414791,200.4449387,-0.034125425,-0.010606893,232.605178,0.13718087,0.049247785,14,-0.333333333,-0.222222222,12.0,-0.2,-0.333333333,11.0,0.0,-0.5,9.0,-0.181818182,-0.1,,,,25.0,18.5,18.5,1.002213079,0.002211976,-0.0001626,0.357142857,0.071428571,-0.142857143,,,,0.416666667,0.083333333,-0.361111111,"Charlottesville, VA",16820,2/10/2025 14:21,22936,Earlysville,Albemarle
5/1/2017,7/31/2017,90,zip code,2,9057,f,Zip Code: 22937,,Virginia,VA,Single Family Residential,6,220000.0,0.069518717,0.92139738,199700.0,0.178171091,-0.3759375,155.5693839,0.01402953,0.665417126,113.976591,-0.183969253,0.156327594,5,0.666666667,1.5,5.0,0.666666667,1.5,4.0,-0.2,-0.428571429,13.0,-0.235294118,-0.071428571,,,,216.0,134.0,117.0,0.917977274,-0.060550776,-0.048131465,0.0,0.0,0.0,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22937,Esmont,Albemarle
7/1/2020,9/30/2020,90,zip code,2,9071,f,Zip Code: 22959,,Virginia,VA,All Residential,-1,497500.0,0.130810319,2.431034483,1018770.0,1.124650678,2.704618182,148.3396868,-0.153795589,0.141172762,217.257962,0.080622211,0.22933737,2,-0.666666667,-0.5,2.0,-0.666666667,-0.5,6.0,-0.142857143,-0.333333333,13.0,0.181818182,0.181818182,,,,211.5,-53.0,97.0,1.002865294,0.029400397,0.151962591,0.5,0.333333333,0.25,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22959,Alberene,Albemarle
9/1/2017,11/30/2017,90,zip code,2,9065,f,Zip Code: 22947,,Virginia,VA,Single Family Residential,6,800000.0,0.0,0.271860095,619000.0,0.158330059,-0.032661353,162.0498615,-0.02867313,-0.061192853,175.4716981,0.005568471,-0.075549105,15,-0.285714286,-0.347826087,14.0,-0.3,-0.391304348,17.0,-0.32,-0.19047619,80.0,-0.069767442,0.111111111,,,,171.0,9.0,27.0,0.915804101,-0.017606222,-0.060086686,0.0,0.0,-0.130434783,,,,0.0,-0.05,-0.043478261,"Charlottesville, VA",16820,2/10/2025 14:21,22947,Boyd tavern,Albemarle
2/1/2020,4/30/2020,90,zip code,2,9054,f,Zip Code: 22932,,Virginia,VA,All Residential,-1,406974.5,0.019997719,-0.067085778,469542.0,-0.060822082,-0.008790262,196.9063481,-0.026547699,0.070461895,188.32842,-0.003456957,-0.016425652,38,0.1875,-0.283018868,38.0,0.1875,-0.283018868,110.0,0.0,-0.098360656,214.0,0.059405941,0.138297872,,,,176.0,2.0,82.0,0.988644689,0.002200733,0.00213423,0.131578947,-0.024671053,-0.038232373,,,,0.0,0.0,-0.037735849,"Charlottesville, VA",16820,2/10/2025 14:21,22932,Yancey mills,Albemarle
12/1/2014,2/28/2015,90,zip code,2,9054,f,Zip Code: 22932,,Virginia,VA,All Residential,-1,391200.0,-0.118088651,-0.146075264,479000.0,-0.006636251,0.212688929,153.8541349,-0.08827474,-0.099301945,176.4560537,-0.025477986,0.111720854,28,0.166666667,0.333333333,28.0,0.166666667,0.4,51.0,0.214285714,0.040816327,123.0,0.033613445,0.128440367,,,,193.0,-18.0,-3.0,0.983871421,0.006103552,0.006604722,0.285714286,-0.005952381,-0.19047619,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22932,Yancey mills,Albemarle
5/1/2014,7/31/2014,90,zip code,2,9055,f,Zip Code: 22935,,Virginia,VA,Single Family Residential,6,123750.0,0.546875,-0.752973796,2450000.0,11.90152712,14.81665591,93.23686371,0.118842365,-0.544386183,496.75588,3.159251444,4.683147481,2,1.0,1.0,2.0,1.0,1.0,1.0,-0.666666667,-0.666666667,4.0,-0.2,-0.333333333,,,,126.5,-15.5,-147.5,0.901636485,0.00376892,-0.110401899,0.0,0.0,-1.0,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22935,Boonesville,Albemarle
10/1/2012,12/31/2012,90,zip code,2,9054,f,Zip Code: 22932,,Virginia,VA,Townhouse,13,369018.0,0.210631384,0.330523386,284450.0,-0.064309211,-0.13138938,149.5258947,0.055666493,0.037820166,157.6587057,-0.04920101,0.042556082,7,0.75,0.0,7.0,0.75,0.0,10.0,-0.230769231,0.666666667,27.0,-0.035714286,0.038461538,,,,293.0,60.0,99.0,1.007115903,0.031256552,0.02398289,0.571428571,0.071428571,0.0,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22932,Yancey mills,Albemarle
9/1/2023,11/30/2023,90,zip code,2,9053,f,Zip Code: 22931,,Virginia,VA,Single Family Residential,6,380000.0,1.375,0.296928328,,,,114.331723,1.62962963,0.036009299,,,,2,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,168.0,-100.0,159.0,0.941826215,-0.058173785,-0.038106895,0.0,0.0,0.0,,,,0.0,0.0,-1.0,"Charlottesville, VA",16820,2/10/2025 14:21,22931,Covesville,Albemarle
2/1/2017,4/30/2017,90,zip code,2,9062,f,Zip Code: 22943,,Virginia,VA,Single Family Residential,6,247500.0,0.414285714,0.589085072,361900.0,-0.275330396,0.905739863,169.3417257,0.104313314,0.314138995,167.467269,-0.067890266,0.059969302,4,-0.2,1.0,4.0,-0.2,1.0,4.0,1.0,0.333333333,6.0,1.0,0.2,,,,237.5,-20.5,37.0,0.962238379,0.008140146,0.179681052,0.25,0.05,0.25,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22943,Greenwood,Albemarle
5/1/2017,7/31/2017,90,zip code,2,9841,f,Zip Code: 24590,,Virginia,VA,All Residential,-1,189900.0,0.0,-0.005238345,259900.0,0.155624722,0.368615061,115.6828704,0.02765512,0.087891156,144.8365527,0.078615868,0.275366312,33,0.222222222,0.434782609,31.0,0.192307692,0.409090909,33.0,-0.131578947,0.571428571,61.0,0.016666667,0.12962963,,,,89.5,-21.5,-56.5,0.97219711,0.012165526,0.00385168,0.181818182,-0.003367003,0.138339921,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,24590,Scottsville,Albemarle
11/1/2012,1/31/2013,90,zip code,2,9054,f,Zip Code: 22932,,Virginia,VA,Multi-Family (2-4 Unit),4,139500.0,,,,,,102.9520295,,,,,,1,,,1.0,,,,,,1.0,,,,,,112.0,,,1.0,,,0.0,,,,,,0.0,,,"Charlottesville, VA",16820,2/10/2025 14:21,22932,Yancey mills,Albemarle
2/1/2019,4/30/2019,90,zip code,2,9064,f,Zip Code: 22946,,Virginia,VA,Single Family Residential,6,241000.0,-0.08365019,-0.133093525,169900.0,0.0,,210.6643357,0.110795958,0.99449112,147.6876877,-0.158553963,,1,-0.5,0.0,1.0,-0.5,0.0,3.0,0.0,,3.0,0.5,2.0,,,,67.0,-28.0,-27.0,0.983673469,0.003823036,-0.009538392,0.0,0.0,0.0,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22946,Keene,Albemarle
7/1/2012,9/30/2012,90,zip code,2,9057,f,Zip Code: 22937,,Virginia,VA,All Residential,-1,400000.0,3.790419162,,125000.0,-0.367088608,,173.1601732,1.000962001,,124.84375,-0.088270928,,1,-0.75,,1.0,-0.75,,5.0,0.0,,13.0,0.083333333,,,,,433.0,128.0,,0.941397976,0.056060693,,0.0,0.0,,,,,0.0,0.0,,"Charlottesville, VA",16820,2/10/2025 14:21,22937,Esmont,Albemarle
5/1/2024,7/31/2024,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,Condo/Co-op,3,232500.0,0.019736842,0.048714479,247250.0,0.030208333,0.158079625,224.0553945,0.042948035,0.012966231,248.9754951,0.057683207,0.103849858,18,0.125,0.2,15.0,-0.117647059,-0.285714286,16.0,-0.238095238,-0.272727273,4.0,0.0,-0.5,,,,7.0,0.0,1.0,1.016287326,-0.000485007,0.030385614,0.444444444,-0.118055556,0.244444444,,,,0.8,0.035294118,0.133333333,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
8/1/2021,10/31/2021,90,zip code,2,9065,f,Zip Code: 22947,,Virginia,VA,All Residential,-1,732000.0,-0.024,0.273264916,788419.0,0.027322953,0.051265281,202.9573419,0.02777587,0.190921495,236.2962963,0.140006006,0.148466699,36,-0.027027027,-0.027027027,36.0,-0.027027027,-0.027027027,33.0,-0.029411765,-0.029411765,46.0,-0.220338983,-0.323529412,,,,109.5,22.5,-38.5,1.003942995,-0.002083547,0.023771753,0.416666667,0.119369369,0.20045045,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22947,Boyd tavern,Albemarle
2/1/2018,4/30/2018,90,zip code,2,9057,f,Zip Code: 22937,,Virginia,VA,Single Family Residential,6,241250.0,0.16969697,,149650.0,-0.409548234,,119.8861525,-0.100987426,,89.03306089,-0.223977673,,2,0.0,,2.0,0.0,,8.0,0.333333333,,10.0,0.428571429,,,,,71.5,11.5,,1.019913406,0.031234503,,1.0,0.5,,,,,0.0,0.0,,"Charlottesville, VA",16820,2/10/2025 14:21,22937,Esmont,Albemarle
11/1/2013,1/31/2014,90,zip code,2,9071,f,Zip Code: 22959,,Virginia,VA,Single Family Residential,6,229000.0,-0.434567901,0.117073171,279900.0,-0.082295082,-0.680114286,114.401122,-0.117334516,-0.008895645,138.8392857,-0.01585254,-0.598189225,2,-0.6,-0.333333333,2.0,-0.6,-0.333333333,3.0,-0.5,0.0,6.0,-0.25,-0.4,,,,88.0,-106.0,-33.0,1.005254237,0.026827911,0.050884463,0.5,0.3,0.5,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22959,Alberene,Albemarle
6/1/2015,8/31/2015,90,zip code,2,9054,f,Zip Code: 22932,,Virginia,VA,All Residential,-1,399343.5,0.023957692,-0.060368235,479900.0,0.0,0.103472063,160.841655,0.029589338,0.054568136,175.0619031,0.006711029,0.047586326,80,0.176470588,0.26984127,79.0,0.179104478,0.253968254,63.0,-0.086956522,0.166666667,129.0,-0.12244898,0.015748031,,,,125.5,3.5,-6.5,0.983440143,-0.001110202,0.000566651,0.225,-0.054411765,-0.060714286,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22932,Yancey mills,Albemarle
7/1/2021,9/30/2021,90,zip code,2,9841,f,Zip Code: 24590,,Virginia,VA,All Residential,-1,288000.0,-0.07766213,0.20754717,277500.0,-0.119047619,0.049149338,179.5364234,-0.016873451,0.248087688,170.4485257,-0.0360842,0.217465588,40,-0.047619048,0.333333333,40.0,-0.024390244,0.333333333,42.0,-0.106382979,0.4,38.0,-0.11627907,-0.05,,,,69.0,5.5,-63.0,1.021253634,0.000472753,0.047523312,0.525,-0.046428571,0.258333333,,,,0.125,0.051829268,0.125,"Charlottesville, VA",16820,2/10/2025 14:21,24590,Scottsville,Albemarle
1/1/2015,3/31/2015,90,zip code,2,9054,f,Zip Code: 22932,,Virginia,VA,All Residential,-1,384452.5,-0.017248211,0.120929568,409000.0,-0.146137787,0.076315789,162.4200577,0.05567561,0.114999013,170.0743494,-0.036165969,0.106782771,32,0.142857143,0.777777778,32.0,0.142857143,0.882352941,81.0,0.588235294,0.109589041,143.0,0.162601626,0.125984252,,,,141.5,-51.5,-48.0,0.984088383,0.000216963,0.001888853,0.34375,0.058035714,0.065972222,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22932,Yancey mills,Albemarle
1/1/2021,3/31/2021,90,zip code,2,9065,f,Zip Code: 22947,,Virginia,VA,All Residential,-1,655000.0,0.0,0.382644122,750468.5,0.073670017,0.586656096,177.4103918,-0.040986396,0.037716931,205.4796369,0.056998497,0.317670903,31,0.148148148,-0.114285714,31.0,0.148148148,-0.060606061,46.0,0.314285714,-0.233333333,87.0,0.101265823,-0.186915888,,,,126.0,0.0,-35.0,0.981446683,0.013113113,0.006190874,0.193548387,0.119474313,-0.092165899,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22947,Boyd tavern,Albemarle
4/1/2019,6/30/2019,90,zip code,2,9057,f,Zip Code: 22937,,Virginia,VA,All Residential,-1,362500.0,3.965753425,0.208333333,281250.0,-0.107142857,0.875,167.6829268,3.064968846,0.153438643,151.1864468,0.088891981,0.736519028,5,-0.375,-0.166666667,5.0,-0.375,-0.166666667,8.0,0.6,-0.428571429,7.0,0.4,-0.533333333,,,,1033.0,732.0,938.5,0.918574308,0.12688472,-0.032356432,0.0,0.0,-0.166666667,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22937,Esmont,Albemarle
2/1/2012,4/30/2012,90,zip code,2,9054,f,Zip Code: 22932,,Virginia,VA,All Residential,-1,339617.0,0.047780212,0.116234049,329900.0,-0.102393527,0.019490533,141.1762282,0.014088009,0.046220745,144.1184106,-0.026825469,-0.013064628,36,0.125,0.2,36.0,0.125,0.24137931,73.0,-0.039473684,0.140625,145.0,0.066176471,0.043165468,,,,255.0,0.0,68.0,0.992607045,-0.011413733,0.016410777,0.388888889,-0.111111111,0.055555556,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22932,Yancey mills,Albemarle
7/1/2012,9/30/2012,90,zip code,2,9048,f,Zip Code: 22911,,Virginia,VA,Townhouse,13,231500.0,-0.01565596,-0.002241186,228918.5,-0.04103446,-0.038944982,132.25058,-0.003615061,-0.029250462,131.7661471,-0.058813235,-0.012627271,25,-0.21875,0.25,25.0,-0.21875,0.25,36.0,-0.234042553,0.714285714,76.0,-0.191489362,0.266666667,,,,157.0,25.5,20.0,0.9957659,0.003215118,0.023428651,0.24,-0.0725,0.19,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22911,Zcta 22911,Albemarle
1/1/2023,3/31/2023,90,zip code,2,9054,f,Zip Code: 22932,,Virginia,VA,Single Family Residential,6,694207.0,-0.026922656,0.02733692,651055.5,0.064207429,-0.122245539,246.7176982,0.002194635,0.027723751,241.1043023,0.002355107,-0.023069711,18,-0.379310345,-0.590909091,39.0,0.95,0.0,56.0,0.866666667,0.272727273,27.0,0.08,0.125,,,,56.0,12.5,-5.0,1.018429703,-0.010643743,-0.003544223,0.388888889,-0.12835249,-0.088383838,,,,0.615384615,0.115384615,0.076923077,"Charlottesville, VA",16820,2/10/2025 14:21,22932,Yancey mills,Albemarle
